#23 Orange,360.0,20.0,0.11720000000000001,0.17149999999999999,0.1447,0.0898,0.037000000000000005,0.0158,0.0127,0.0187,0.0366,0.08460000000000001,0.1752,0.45280000000000004,0.7464,0.8437,0.8662000000000001,0.8737,0.8753,0.8761,0.8759999999999999,0.8763
LUX_23,360.0,20.0,0.3195,0.4268,0.3048,0.1323,0.0316,0.0059,0.0026,0.0038,0.0097,0.09939999999999999,0.1929,0.4622,0.7552,0.8184999999999999,0.8265,0.8340000000000001,0.8398,0.8436,0.8456999999999999,0.8497
#24 Scarlet,360.0,20.0,0.054400000000000004,0.1523,0.23870000000000002,0.1959,0.092,0.0335,0.013300000000000001,0.0077,0.0075,0.0144,0.0384,0.1894,0.5179,0.7518,0.8349,0.8573999999999999,0.8617,0.8640000000000001,0.8641,0.868
#25 Orange Red,360.0,20.0,0.0155,0.0473,0.08529999999999999,0.0592,0.0161,0.0031,0.0009,0.0004,0.0008,0.0015,0.0063,0.0836,0.3982,0.7058,0.8306999999999999,0.8662000000000001,0.8732,0.8756999999999999,0.8755,0.8765999999999999
#26 Light Red,360.0,20.0,0.1316,0.12359999999999999,0.030899999999999997,0.0027,0.0005,0.0008,0.0004,0.0001,0.0005,0.0007000000000000001,0.0017000000000000001,0.0025,0.07769999999999999,0.5008,0.7345,0.8014,0.8262999999999999,0.835,0.8419,0.8484999999999999
LUX_26,360.0,20.0,0.0796,0.1595,0.13720000000000002,0.0467,0.0088,0.0017000000000000001,0.0009,0.0004,0.0003,0.0003,0.0005,0.0074,0.2241,0.5861999999999999,0.6748000000000001,0.6809999999999999,0.6809000000000001,0.6968000000000001,0.7428,0.7947
#27 Medium Red,360.0,20.0,0.0051,0.0054,0.0044,0.0007000000000000001,0.0004,0.0004,0.0005,0.0004,0.0001,0.0003,0.0003,0.0033,0.0245,0.1127,0.3276,0.5863,0.755,0.8234999999999999,0.8482999999999999,0.8589
#30 Light Salmon Pink,360.0,20.0,0.3336,0.45740000000000003,0.5025999999999999,0.4632,0.3471,0.24350000000000002,0.18530000000000002,0.16699999999999998,0.18710000000000002,0.2579,0.3592,0.5801,0.7662,0.8301999999999999,0.8473999999999999,0.8523999999999999,0.852,0.8534999999999999,0.8542000000000001,0.8612000000000001
#31 Salmon Pink,360.0,20.0,0.3448,0.5065999999999999,0.5984,0.5704,0.4592,0.34259999999999996,0.2606,0.21559999999999999,0.2079,0.24530000000000002,0.327,0.5331,0.7401000000000001,0.8351999999999999,0.8637999999999999,0.8725,0.8726999999999999,0.8744,0.8745,0.8765000000000001
#32 Medium Salmon Pink,360.0,20.0,0.1691,0.32659999999999995,0.4315,0.3892,0.25730000000000003,0.1484,0.0895,0.06509999999999999,0.0634,0.08929999999999999,0.153,0.36920000000000003,0.6537000000000001,0.8037000000000001,0.8514,0.8641,0.8662000000000001,0.8682,0.8691,0.872
SG_33,360.0,20.0,0.5585,0.6779000000000001,0.7515999999999999,0.7541,0.7061,0.6376,0.5726,0.5199,0.4959,0.5149,0.5675,0.6940000000000001,0.805,0.8540000000000001,0.8687,0.8733,0.8732,0.8741,0.8731,0.8706
#33 No Colour Pink,360.0,20.0,0.7038,0.7526999999999999,0.7786,0.7842,0.7619,0.7125,0.6405,0.5825,0.5179,0.5564,0.5589,0.7153,0.8321999999999999,0.8525,0.8545999999999999,0.8584,0.8622,0.8641,0.8662000000000001,0.8690000000000001
#34 Flesh Pink,360.0,20.0,0.4003,0.5163,0.5646,0.5161,0.4384,0.40159999999999996,0.3847,0.3122,0.2359,0.2771,0.2818,0.5079,0.7276,0.7712,0.7778,0.7852,0.7912,0.794,0.7974,0.8016
#35 Light Pink,360.0,20.0,0.5463,0.6870999999999999,0.7720999999999999,0.7703,0.725,0.6573,0.5866,0.5274,0.49420000000000003,0.5023,0.5586,0.6883,0.8049,0.8593000000000001,0.8755,0.8803,0.88,0.8809999999999999,0.8818,0.8842
#36 Medium Pink,360.0,20.0,0.377,0.5607,0.6862999999999999,0.6743000000000001,0.5920000000000001,0.4818,0.37979999999999997,0.30269999999999997,0.2631,0.2706,0.33649999999999997,0.5171,0.7141,0.8192,0.8529000000000001,0.8606,0.8595,0.8626,0.8633,0.8656
#336 Billington Pink,360.0,20.0,0.45990000000000003,0.5924,0.672,0.6859000000000001,0.6379,0.5572,0.45770000000000005,0.3626,0.29,0.2688,0.3003,0.4044,0.6277,0.7676000000000001,0.7948999999999999,0.8014,0.8038,0.8049,0.8065000000000001,0.8070999999999999
#37 Pale Rose Pink,360.0,20.0,0.6227,0.7043,0.7345,0.7390000000000001,0.7168000000000001,0.6670999999999999,0.5995,0.5166,0.45030000000000003,0.42869999999999997,0.4635,0.527,0.7038,0.7813,0.7877,0.8101999999999999,0.8371,0.8471,0.8509,0.8549
#337 True Pink,360.0,20.0,0.7636,0.7961,0.8007,0.7886,0.742,0.6653,0.5759000000000001,0.49,0.4194,0.4072,0.44060000000000005,0.5628,0.7574,0.852,0.8701000000000001,0.8771,0.8783,0.8801000000000001,0.8809,0.8828
#38 Light Rose,360.0,20.0,0.4461,0.5954999999999999,0.6717,0.6607999999999999,0.6023,0.5286,0.46799999999999997,0.4276,0.4021,0.40009999999999996,0.41700000000000004,0.48090000000000005,0.5728,0.6757,0.7631,0.8164,0.8384,0.8476,0.8511,0.8553000000000001
LUX_39,360.0,20.0,0.2229,0.4542,0.5175,0.4661,0.292,0.1085,0.0262,0.0044,0.0011,0.0007000000000000001,0.0017000000000000001,0.0074,0.15109999999999998,0.43119999999999997,0.5001,0.607,0.7487999999999999,0.8020999999999999,0.8190999999999999,0.8287
#339 Broadway Pink,360.0,20.0,0.25670000000000004,0.40130000000000005,0.4673,0.44420000000000004,0.3197,0.18530000000000002,0.09449999999999999,0.0431,0.024,0.014499999999999999,0.0255,0.0354,0.2094,0.6114,0.7522,0.813,0.8419,0.8493,0.8556999999999999,0.8642
#40 Light Salmon,360.0,20.0,0.1935,0.3127,0.35729999999999995,0.30820000000000003,0.1887,0.10310000000000001,0.0645,0.0553,0.0688,0.1193,0.2114,0.46740000000000004,0.7309,0.8314,0.858,0.8654999999999999,0.8661,0.8669,0.867,0.8695
LUX_41,360.0,20.0,0.3085,0.3615,0.2773,0.1174,0.046799999999999994,0.049400000000000006,0.0748,0.0405,0.016,0.028399999999999998,0.0298,0.24230000000000002,0.684,0.8070999999999999,0.8214,0.8288,0.8345999999999999,0.8387,0.8423,0.8489
LUX_42,360.0,20.0,0.2772,0.4129,0.2995,0.1311,0.0541,0.042300000000000004,0.0472,0.0149,0.005,0.0034999999999999996,0.006500000000000001,0.0286,0.2861,0.6198,0.6868000000000001,0.6999,0.7195,0.7472,0.7962,0.8356
#342 Rose Pink,360.0,20.0,0.0352,0.1655,0.3458,0.3011,0.1543,0.053,0.014499999999999999,0.0040999999999999995,0.0019,0.0015,0.0055000000000000005,0.0326,0.2311,0.6225,0.7997,0.8456999999999999,0.8556999999999999,0.8583,0.8601000000000001,0.8628
#43 Deep Pink,360.0,20.0,0.17129999999999998,0.4072,0.6448,0.6343,0.5142,0.3547,0.2159,0.125,0.0816,0.07429999999999999,0.113,0.2774,0.5604,0.7685,0.8432999999999999,0.8612000000000001,0.8626,0.8634000000000001,0.8629000000000001,0.8662000000000001
SG_343,360.0,20.0,0.0147,0.0867,0.5311,0.6013000000000001,0.4879,0.3431,0.1884,0.0775,0.0345,0.029900000000000003,0.0665,0.294,0.6506000000000001,0.8198000000000001,0.8584,0.8726999999999999,0.8779,0.8793000000000001,0.8802,0.8812000000000001
#44 Middle Rose,360.0,20.0,0.5316,0.6770999999999999,0.7149,0.7033,0.6182,0.46399999999999997,0.3056,0.1812,0.1149,0.09630000000000001,0.1295,0.2071,0.5550999999999999,0.785,0.8242,0.8354,0.8432999999999999,0.8467,0.8511,0.8547
#344 Follies Pink,360.0,20.0,0.4901,0.6313,0.6953,0.6907,0.6192,0.49770000000000003,0.3611,0.2249,0.1411,0.0814,0.1041,0.10439999999999999,0.32420000000000004,0.7154,0.8275,0.8604999999999999,0.8725,0.8759999999999999,0.8795999999999999,0.8848
#45 Rose,360.0,20.0,0.13140000000000002,0.32409999999999994,0.3757,0.2464,0.1354,0.0731,0.0406,0.0279,0.0169,0.0168,0.019299999999999998,0.0538,0.1761,0.3686,0.5864,0.7512000000000001,0.8321999999999999,0.8619,0.8715,0.8764
#46 Magenta,360.0,20.0,0.0278,0.1118,0.1957,0.1501,0.061799999999999994,0.0192,0.0070999999999999995,0.0034999999999999996,0.0027,0.0033,0.005600000000000001,0.0194,0.0699,0.20149999999999998,0.4296,0.6507999999999999,0.7777,0.825,0.8423,0.8515999999999999
#346 Tropical Magenta,360.0,20.0,0.1355,0.2865,0.45799999999999996,0.5505,0.5295000000000001,0.3822,0.1848,0.0525,0.015600000000000001,0.0068000000000000005,0.0026,0.0336,0.24539999999999998,0.5476,0.732,0.7853,0.7987000000000001,0.8015000000000001,0.805,0.8090999999999999
#47 Light Rose Purple,360.0,20.0,0.2867,0.44909999999999994,0.4606,0.3513,0.2482,0.2078,0.1928,0.1009,0.0529,0.0375,0.045700000000000005,0.0635,0.1604,0.1656,0.11410000000000001,0.0861,0.0692,0.0944,0.25780000000000003,0.5471
#48 Rose Purple,360.0,20.0,0.1974,0.4531,0.6498999999999999,0.6214999999999999,0.5122,0.38130000000000003,0.2701,0.1866,0.12140000000000001,0.0851,0.0742,0.09390000000000001,0.16690000000000002,0.3265,0.5468,0.7265,0.8190000000000001,0.8538,0.8667,0.8745999999999999
#49 Medium Purple,360.0,20.0,0.0487,0.24780000000000002,0.49439999999999995,0.4404,0.2877,0.1516,0.0723,0.032799999999999996,0.013300000000000001,0.0062,0.004699999999999999,0.0076,0.0263,0.1108,0.3248,0.5884,0.7592,0.8265,0.8515,0.8632
#50 Mauve,360.0,20.0,0.1493,0.3195,0.3436,0.1832,0.0876,0.0572,0.0481,0.0525,0.059000000000000004,0.058899999999999994,0.0643,0.08560000000000001,0.15539999999999998,0.3115,0.5274,0.7020000000000001,0.7931999999999999,0.8270000000000001,0.8412999999999999,0.8508
#51 Surprise Pink,360.0,20.0,0.6844,0.7475,0.7753,0.7844,0.7672,0.7245999999999999,0.6655,0.5927,0.5261,0.48450000000000004,0.48310000000000003,0.4825,0.5606,0.5945,0.5764,0.6676000000000001,0.7974,0.8393999999999999,0.8489,0.8547
#351 Lavender Mist,360.0,20.0,0.6829000000000001,0.7408,0.7695000000000001,0.7841,0.7856000000000001,0.7606,0.7148,0.6651,0.6073,0.5734,0.5619,0.5717,0.6334000000000001,0.6424,0.6406000000000001,0.7631999999999999,0.8456,0.8672,0.8736,0.8793000000000001
#52 Light Lavender,360.0,20.0,0.42869999999999997,0.6084,0.7191,0.726,0.6998000000000001,0.6365999999999999,0.5538000000000001,0.4678,0.37479999999999997,0.2969,0.26239999999999997,0.2522,0.3122,0.401,0.4928,0.6873,0.8195,0.8591,0.8701000000000001,0.8763
#53 Pale Lavender,360.0,20.0,0.6516,0.7265999999999999,0.7674,0.7815000000000001,0.79,0.7785,0.7492,0.7143999999999999,0.6644,0.605,0.5740999999999999,0.5371,0.5627,0.5927,0.6198,0.7497,0.8338,0.8582,0.8654999999999999,0.8713
#54 Special Lavender,360.0,20.0,0.5443,0.6492,0.7269,0.7567,0.7707999999999999,0.7468,0.6837000000000001,0.6015999999999999,0.52,0.45270000000000005,0.44229999999999997,0.4325,0.4841,0.4997,0.5006,0.6854,0.8251999999999999,0.8634999999999999,0.8734999999999999,0.8785
#55 Lilac,360.0,20.0,0.45530000000000004,0.5732,0.6522,0.6859999999999999,0.7045,0.6759999999999999,0.6114,0.5318999999999999,0.4354,0.3367,0.285,0.2318,0.26170000000000004,0.2954,0.33140000000000003,0.5744,0.7781,0.8388,0.8534999999999999,0.8618000000000001
#355 Pale Violet,360.0,20.0,0.33049999999999996,0.479,0.5881000000000001,0.6329,0.6597,0.6152000000000001,0.5233,0.4157,0.2985,0.1945,0.14400000000000002,0.09849999999999999,0.11810000000000001,0.1398,0.1689,0.4378,0.7325,0.835,0.8631,0.8744
#56 Gypsy Lavender,360.0,20.0,0.2343,0.31120000000000003,0.3839,0.47509999999999997,0.5412,0.4582,0.29,0.135,0.056100000000000004,0.0171,0.0129,0.0052,0.016,0.0294,0.0348,0.23329999999999998,0.622,0.7951,0.8440000000000001,0.8621
#356 Middle Lavender,360.0,20.0,0.3602,0.5444,0.6694,0.685,0.6659999999999999,0.5996,0.5088,0.414,0.314,0.23190000000000002,0.1942,0.1744,0.22260000000000002,0.2921,0.3685,0.6024,0.7853,0.8440000000000001,0.862,0.8715999999999999
#57 Lavender,360.0,20.0,0.31679999999999997,0.4696,0.605,0.6639,0.6914,0.6254,0.49369999999999997,0.3531,0.2439,0.1709,0.15689999999999998,0.1445,0.19329999999999997,0.207,0.20989999999999998,0.4769,0.7551000000000001,0.8434999999999999,0.8642,0.8723000000000001
#357 Royal Lavender,360.0,20.0,0.2755,0.3588,0.4376,0.5259,0.5768,0.4803,0.3063,0.145,0.0632,0.0207,0.0171,0.0077,0.0256,0.049699999999999994,0.0574,0.2833,0.6598999999999999,0.8148000000000001,0.8559,0.8690000000000001
#58 Deep Lavender,360.0,20.0,0.16879999999999998,0.3372,0.5233,0.5984,0.6189,0.511,0.33880000000000005,0.1898,0.1008,0.0575,0.052199999999999996,0.0525,0.08960000000000001,0.10300000000000001,0.1076,0.3665,0.7123999999999999,0.8375,0.8658,0.8733
#358 Rose Indigo,360.0,20.0,0.2114,0.3099,0.3975,0.4727,0.4803,0.3494,0.18230000000000002,0.0644,0.0216,0.0055000000000000005,0.0055000000000000005,0.0028000000000000004,0.0206,0.0575,0.0737,0.3094,0.6463,0.7706999999999999,0.8038,0.8153
#59 Indigo,360.0,20.0,0.1563,0.2991,0.4056,0.3432,0.22820000000000001,0.1463,0.0947,0.0332,0.009899999999999999,0.003,0.0018,0.0009,0.0019,0.0033,0.0022,0.0335,0.3274,0.643,0.7565000000000001,0.7965000000000001
#359 Medium Violet,360.0,20.0,0.2364,0.3085,0.39049999999999996,0.4968,0.5885,0.5207,0.3504,0.1766,0.0787,0.0253,0.0173,0.0063,0.0149,0.023399999999999997,0.027000000000000003,0.1909,0.4851,0.7132999999999999,0.818,0.8571
#60 No Colour Blue,360.0,20.0,0.6678000000000001,0.7214,0.7585,0.7759999999999999,0.7687,0.7456999999999999,0.7123,0.6687000000000001,0.6013000000000001,0.5503,0.4819,0.43060000000000004,0.40619999999999995,0.3994,0.36450000000000005,0.5036999999999999,0.7456999999999999,0.8304,0.8467,0.853
#61 Mist Blue,360.0,20.0,0.7158,0.7356,0.7574,0.7922,0.8309000000000001,0.8431000000000001,0.8326,0.8037000000000001,0.7552,0.6781,0.6189,0.5186999999999999,0.513,0.4986,0.491,0.6834,0.8309000000000001,0.8712000000000001,0.8798999999999999,0.8835
#62 Booster Blue,360.0,20.0,0.4844,0.5606,0.6289,0.7147,0.7292000000000001,0.6881,0.626,0.5703,0.499,0.4755,0.4042,0.379,0.3179,0.2632,0.23829999999999998,0.21719999999999998,0.2825,0.47590000000000005,0.6844,0.8001
#362 Tipton Blue,360.0,20.0,0.6103999999999999,0.693,0.7423000000000001,0.7606999999999999,0.7462000000000001,0.7098,0.6593000000000001,0.5864,0.4982,0.4106,0.3455,0.27649999999999997,0.26530000000000004,0.2627,0.2459,0.3655,0.6199,0.7759,0.8240999999999999,0.8395
#63 Pale Blue,360.0,20.0,0.6264,0.6636,0.7014,0.7481,0.7937000000000001,0.8069,0.7965000000000001,0.7531,0.6883,0.5909,0.514,0.4003,0.3961,0.382,0.37450000000000006,0.6072,0.8059999999999999,0.8621,0.8758,0.8806
#64 Light Steel Blue,360.0,20.0,0.41979999999999995,0.4679,0.5204,0.5935,0.6818000000000001,0.6920000000000001,0.636,0.5342,0.4033,0.25739999999999996,0.1813,0.0965,0.0971,0.0895,0.08789999999999999,0.3403,0.7067,0.8443999999999999,0.8759999999999999,0.8842
#364 Blue Bell,360.0,20.0,0.5775,0.6751999999999999,0.73,0.7414000000000001,0.7203,0.6718999999999999,0.6033,0.515,0.4102,0.3107,0.2482,0.1827,0.1726,0.17300000000000001,0.1598,0.2731,0.5592,0.759,0.8269,0.8464
#65 Daylight Blue,360.0,20.0,0.484,0.5024000000000001,0.545,0.6347999999999999,0.7502,0.7848999999999999,0.7398,0.6346,0.4953,0.32420000000000004,0.2227,0.11230000000000001,0.1054,0.095,0.0917,0.34119999999999995,0.7,0.8351000000000001,0.8671,0.8756
LUX_65,360.0,20.0,0.5992000000000001,0.6788,0.7369,0.7563,0.7422,0.7156,0.6826000000000001,0.6114999999999999,0.48960000000000004,0.33899999999999997,0.222,0.12119999999999999,0.08539999999999999,0.0801,0.062,0.183,0.5682,0.7802,0.83,0.8428
#66 Cool Blue,360.0,20.0,0.439,0.5876,0.6984,0.7603,0.8055,0.8254,0.8265,0.8081999999999999,0.7722,0.7071999999999999,0.6279,0.5281,0.46270000000000006,0.42219999999999996,0.41450000000000004,0.4092,0.29410000000000003,0.6386,0.7323999999999999,0.7772
#67 Light Sky Blue,360.0,20.0,0.41729999999999995,0.44439999999999996,0.4946,0.5958,0.7313,0.7722,0.7165,0.5920000000000001,0.4347,0.2557,0.16079999999999997,0.0683,0.0629,0.0555,0.0542,0.2808,0.6748000000000001,0.8373,0.8755,0.8843000000000001
#367 Slate Blue,360.0,20.0,0.4349,0.47450000000000003,0.5297999999999999,0.6192,0.7329000000000001,0.7592,0.7001000000000001,0.5846,0.4359,0.268,0.17800000000000002,0.08539999999999999,0.0819,0.0756,0.07629999999999999,0.318,0.6842,0.8284999999999999,0.8645999999999999,0.875
#68 Sky Blue,360.0,20.0,0.2729,0.2841,0.3308,0.45539999999999997,0.6517000000000001,0.713,0.6193,0.4395,0.252,0.0975,0.0424,0.009899999999999999,0.0079,0.0066,0.0072,0.1276,0.5465,0.7922,0.856,0.871
#69 Brilliant Blue,360.0,20.0,0.08869999999999999,0.145,0.281,0.4217,0.5718,0.6396999999999999,0.621,0.5303,0.3715,0.184,0.08449999999999999,0.024900000000000002,0.0159,0.011399999999999999,0.0109,0.053099999999999994,0.1,0.21489999999999998,0.22510000000000002,0.3472
#70 Nile Blue,360.0,20.0,0.529,0.5069,0.4851,0.5149,0.6135,0.7170000000000001,0.7453,0.6999,0.5982999999999999,0.45630000000000004,0.3398,0.2218,0.1788,0.16079999999999997,0.1528,0.267,0.47619999999999996,0.6859999999999999,0.8189,0.8698
#370 Italian Blue,360.0,20.0,0.0315,0.0704,0.2101,0.3122,0.4305,0.5481,0.6291,0.6670999999999999,0.6115999999999999,0.4343,0.2119,0.08650000000000001,0.038,0.0173,0.0147,0.0179,0.013300000000000001,0.0143,0.022000000000000002,0.1092
#71 Sea Blue,360.0,20.0,0.3897,0.3638,0.3407,0.3737,0.4925,0.6288,0.6677,0.6026,0.4702,0.307,0.1931,0.0986,0.0697,0.059000000000000004,0.0546,0.13449999999999998,0.3331,0.586,0.7693000000000001,0.8447
SG_371,360.0,20.0,0.4852,0.557,0.6278,0.6898000000000001,0.7498999999999999,0.7465,0.6854,0.59,0.4829,0.369,0.3091,0.2279,0.2415,0.2346,0.2303,0.4913,0.7548,0.8406,0.8644,0.8729
